Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160415_1400,30,777,775,0,21.5,554,20160415_1409,12588,6.86,1.87
20160415_1430,30,747,745,0,21.6,526,20160415_1439,13318,6.92,1.91
20160415_1500,30,782,780,0,21.6,550,20160415_1509,12929,6.97,1.88
20160415_1530,30,784,782,0,21.5,558,20160415_1539,13365,7.26,1.86
20160415_1600,30,761,758,0,21.4,542,20160415_1609,15025,7.18,1.97
20160415_1630,30,745,741,0,21.3,520,20160415_1639,13623,7.1,1.9
20160415_1700,30,659,653,0,21.2,442,20160415_1709,12232,7.25,1.79
20160415_1730,30,565,560,0,21.1,376,20160415_1739,10703,6.89,1.71
20160415_1800,30,487,481,0,21.1,322,20160415_1809,9129,7.42,1.52
20160415_1830,30,590,584,0,21.2,395,20160415_1839,10360,7.68,1.61
20160415_1900,30,590,585,0,21.3,404,20160415_1909,9570,7.37,1.57
20160415_1930,30,578,574,0,21.4,403,20160415_1939,9672,7.64,1.55
20160415_2000,30,602,599,0,21.5,422,20160415_2009,8850,7.25,1.52
20160415_2030,30,553,550,0,21.6,379,20160415_2039,8285,7.29,1.47
20160415_2100,30,531,528,0,21.6,362,20160415_2109,9684,7.56,1.56
20160415_2130,30,605,602,0,21.5,424,20160415_2139,9227,7.72,1.51
20160415_2200,30,625,621,0,21.4,436,20160415_2209,10241,7.93,1.57
20160415_2230,30,598,594,0,21.3,410,20160415_2239,8143,7.27,1.47
20160415_2300,30,547,542,0,21.2,361,20160415_2309,11143,7.92,1.64
20160415_2330,30,516,510,0,21.1,342,20160415_2339,11302,8.56,1.6
20160416_0000,30,431,424,0,21.1,282,20160416_0009,11546,7.98,1.67
20160416_0030,30,649,643,0,21.2,436,20160416_0039,9904,7.63,1.58
20160416_0100,30,576,571,0,21.3,393,20160416_0109,9599,7.49,1.57
20160416_0130,30,592,588,0,21.4,413,20160416_0139,9329,8.49,1.46
20160416_0200,30,573,569,0,21.5,400,20160416_0209,9951,8.01,1.55
20160416_0230,30,537,534,0,21.6,366,20160416_0239,9518,7.91,1.52
20160416_0300,30,554,551,0,21.6,378,20160416_0309,9555,7.74,1.53
20160416_0330,30,541,537,0,21.5,375,20160416_0339,10038,7.78,1.57
20160416_0400,30,575,571,0,21.4,400,20160416_0409,12019,8.87,1.62
20160416_0430,30,592,587,0,21.3,404,20160416_0439,10668,7.54,1.63
20160416_0500,30,588,582,0,21.2,390,20160416_0509,10666,8.63,1.55
20160416_0530,30,555,550,0,21.1,368,20160416_0539,11839,8.45,1.64
20160416_0600,30,566,560,0,21.1,376,20160416_0609,9664,7.62,1.56
20160416_0630,30,546,540,0,21.2,362,20160416_0639,11873,8.45,1.64
20160416_0700,30,678,674,0,21.3,469,20160416_0709,9293,7.56,1.53
20160416_0730,30,682,679,0,21.4,481,20160416_0739,10198,8.04,1.57
20160416_0800,30,655,653,0,21.5,462,20160416_0809,9486,7.62,1.55
20160416_0830,30,631,629,0,21.6,435,20160416_0839,12317,8.87,1.64
20160416_0900,30,635,633,0,21.6,474,20160416_0909,11711,8.48,1.63
20160416_0930,30,715,713,0,21.5,NaN,20160416_0939,10548,7.38,1.66
20160416_1000,30,721,718,0,21.4,510,20160416_1009,13534,8.37,1.76
20160416_1030,30,686,683,0,21.3,475,20160416_1039,12904,8.36,1.71
20160416_1100,30,607,602,0,21.2,407,20160416_1109,14277,9.48,1.7
20160416_1130,30,511,506,0,21.1,340,20160416_1139,13076,8.78,1.68
20160416_1200,30,512,506,0,21.1,339,20160416_1209,15220,9.17,1.77
20160416_1230,30,561,556,0,21.2,373,20160416_1239,13858,9.46,1.67
20160416_1300,30,555,551,0,21.3,378,20160416_1309,13964,9.38,1.68
20160416_1330,30,475,472,0,21.4,328,20160416_1339,14927,9.89,1.69
20160416_1400,30,501,498,0,21.5,349,20160416_1409,10964,9.08,1.51
20160416_1430,30,436,433,0,21.6,295,20160416_1439,13330,9.5,1.62
20160416_1500,30,454,451,0,21.6,308,20160416_1509,13375,9.35,1.63
20160416_1530,30,462,459,0,21.5,319,20160416_1539,13712,9.21,1.67
20160416_1600,30,449,446,0,21.4,308,20160416_1609,11917,9.08,1.56
20160416_1630,30,371,367,0,21.3,247,20160416_1639,9702,8.85,1.43
20160416_1700,30,334,329,0,21.2,216,20160416_1709,10712,8.82,1.5
20160416_1730,30,300,295,0,21.1,199,20160416_1739,12191,10.04,1.5
20160416_1800,30,299,294,0,21.1,202,20160416_1809,11605,9.16,1.53
20160416_1830,30,336,332,0,21.2,218,20160416_1839,9862,8.91,1.43
20160416_1900,30,370,366,0,21.3,245,20160416_1909,13059,9.5,1.59
20160416_1930,30,428,425,0,21.4,292,20160416_1939,12344,9.51,1.55
20160416_2000,30,432,428,0,21.5,295,20160416_2009,13867,9.67,1.62
20160416_2030,30,416,412,0,21.6,281,20160416_2039,17086,10.38,1.73
20160416_2100,30,424,420,0,21.6,284,20160416_2109,11615,9.29,1.51
20160416_2130,30,431,428,0,21.5,296,20160416_2139,12549,9,1.59
20160416_2200,30,445,441,0,21.4,264,20160416_2209,13261,9.23,1.62
20160416_2230,30,409,404,0,21.3,NaN,20160416_2239,13996,9.03,1.69
20160416_2300,30,334,329,0,21.2,NaN,20160416_2309,10238,8.4,1.5
20160416_2330,0,-375,-368,0,-25.7,NaN,20160416_2339,10646,8.63,1.5
20160417_0030,30,346,340,0,21.2,253,20160417_0039,10516,8.81,1.48
20160417_0100,30,420,415,0,21.3,NaN,20160417_0109,10792,8.91,1.49
20160417_0130,30,391,387,0,21.4,264,20160417_0139,10028,8.8,1.45
20160417_0200,30,436,432,0,21.5,298,20160417_0209,11977,9.2,1.54
20160417_0230,30,429,426,0,21.6,289,20160417_0239,9767,8.31,1.47
20160417_0300,30,420,417,0,21.6,282,20160417_0309,11446,8.87,1.53
20160417_0330,30,410,407,0,21.5,279,20160417_0339,12102,9.17,1.55
20160417_0400,30,453,450,0,21.4,311,20160417_0409,10091,8.79,1.45
20160417_0430,30,391,387,0,21.3,261,20160417_0439,10912,8.85,1.5
20160417_0500,30,345,340,0,21.2,226,20160417_0509,11376,8.89,1.53
20160417_0530,30,328,323,0,21.1,218,20160417_0539,10422,8.59,1.49
20160417_0600,30,359,353,0,21.1,237,20160417_0609,11134,8.88,1.51
20160417_0630,30,347,341,0,21.2,225,20160417_0639,11043,9.05,1.49
20160417_0700,30,387,382,0,21.3,257,20160417_0709,10074,8.85,1.44
20160417_0730,30,419,416,0,21.4,287,20160417_0739,10051,8.33,1.49
20160417_0800,30,476,473,0,21.5,329,20160417_0809,9584,8.28,1.46
20160417_0830,30,446,443,0,21.6,302,20160417_0839,10820,8.68,1.51
20160417_0900,30,531,529,0,21.6,364,20160417_0909,11208,8.52,1.55
20160417_0930,30,472,470,0,21.5,326,20160417_0939,9984,8.1,1.5
20160417_1000,30,537,534,0,21.4,372,20160417_1009,12137,8.68,1.6
20160417_1030,30,479,475,0,21.3,322,20160417_1039,10511,8.22,1.53
20160417_1100,30,429,423,0,21.2,281,20160417_1109,10536,8.32,1.52
20160417_1130,30,433,428,0,21.1,284,20160417_1139,11264,8.22,1.58
20160417_1200,30,400,395,0,21.1,262,20160417_1209,10441,8.02,1.54
20160417_1230,30,495,490,0,21.2,326,20160417_1239,12281,8.42,1.63
20160417_1300,30,532,528,0,21.3,359,20160417_1309,12762,8.28,1.68
20160417_1330,30,520,517,0,21.4,360,20160417_1339,11425,8.3,1.59
20160417_1400,30,602,600,0,21.5,424,20160417_1409,11476,8.18,1.6
20160417_1430,30,595,593,0,21.6,413,20160417_1439,11360,8.06,1.61
20160417_1500,30,557,555,0,21.6,383,20160417_1509,9260,7.54,1.51
20160417_1530,30,582,580,0,21.5,409,20160417_1539,11313,7.88,1.62
20160417_1600,30,635,633,0,21.4,445,20160417_1609,10672,7.78,1.59
20160417_1630,30,637,633,0,21.3,438,20160417_1639,12540,8.08,1.68
20160417_1700,30,652,648,0,21.2,441,20160417_1709,11926,7.68,1.69
20160417_1730,30,533,528,0,21.1,352,20160417_1739,13280,7.62,1.79
20160417_1800,30,605,600,0,21.1,405,20160417_1809,13281,7.63,1.78
20160417_1830,30,772,768,0,21.2,530,20160417_1839,13409,7.56,1.81
20160417_1900,30,719,715,0,21.3,498,20160417_1909,13078,7.65,1.77
20160417_1930,30,886,884,0,21.4,634,20160417_1939,19222,7.87,2.11
20160417_2000,30,847,846,0,21.5,607,20160417_2009,17582,7.87,2.02
20160417_2030,30,884,883,0,21.6,628,20160417_2039,21458,7.72,2.25
20160417_2100,30,998,998,0,21.6,714,20160417_2109,23511,7.58,2.39
20160417_2130,30,1239,1239,0,21.5,905,20160417_2139,27358,7.38,2.61
20160417_2200,30,1306,1306,0,21.4,955,20160417_2209,24445,7.43,2.46
20160417_2230,30,1396,1397,0,21.3,1017,20160417_2239,32999,7.63,2.82
20160417_2300,30,1653,1657,0,21.2,1216,20160417_2309,31220,7.53,2.76
20160417_2330,30,1535,1538,0,21.1,1123,20160417_2339,36808,7.67,2.96
20160418_0000,30,1573,1576,0,21.1,1154,20160418_0009,32495,7.53,2.82
20160418_0030,30,1677,1681,0,21.2,1237,20160418_0039,31760,7.46,2.8
20160418_0100,30,1807,1811,0,21.3,1339,20160418_0109,35847,7.53,2.96
20160418_0130,30,1620,1622,0,21.4,1198,20160418_0139,35730,7.3,3.02
20160418_0200,30,1493,1494,0,21.5,1100,20160418_0209,38206,7.41,3.09
20160418_0230,30,1455,1457,0,21.6,1061,20160418_0239,38520,7.42,3.09
20160418_0300,30,1443,1444,0,21.6,1052,20160418_0309,37084,7.32,3.06
20160418_0330,30,1662,1664,0,21.5,1228,20160418_0339,35793,7.22,3.04
20160418_0400,30,1693,1695,0,21.4,1254,20160418_0409,37960,7.47,3.06
20160418_0430,30,1751,1754,0,21.3,1293,20160418_0439,33074,7.37,2.88
20160418_0500,30,1927,1932,0,21.2,1430,20160418_0509,38157,7.46,3.07
20160418_0530,30,1758,1762,0,21.1,1298,20160418_0539,39989,7.58,3.11
20160418_0600,30,1772,1777,0,21.1,1310,20160418_0609,35866,7.62,2.94
20160418_0630,30,1561,1564,0,21.2,1146,20160418_0639,34421,7.57,2.89
20160418_0700,30,1610,1612,0,21.3,1187,20160418_0709,29189,7.55,2.66
20160418_0730,30,1534,1535,0,21.4,1132,20160418_0739,28612,7.33,2.69
20160418_0800,30,1366,1366,0,21.5,1002,20160418_0809,29587,7.34,2.73
20160418_0830,30,1256,1256,0,21.6,909,20160418_0839,25702,7.27,2.56
20160418_0900,30,1345,1345,0,21.6,976,20160418_0909,32070,7.34,2.84
20160418_0930,30,1223,1222,0,21.5,894,20160418_0939,28121,7.43,2.64
20160418_1000,30,1335,1334,0,21.4,979,20160418_1009,33540,7.56,2.85
20160418_1030,30,1353,1352,0,21.3,986,20160418_1039,31844,7.65,2.76
20160418_1100,30,1360,1360,0,21.2,990,20160418_1109,33133,7.66,2.82
20160418_1130,30,1273,1272,0,21.1,921,20160418_1139,25357,7.19,2.56
20160418_1200,30,1272,1271,0,21.1,920,20160418_1209,21681,7.2,2.36
20160418_1230,30,1318,1317,0,21.2,956,20160418_1239,26597,7.42,2.57
20160418_1300,30,1430,1430,0,21.3,1045,20160418_1309,25517,7.3,2.54
20160418_1330,30,1252,1251,0,21.4,917,20160418_1339,25853,7.48,2.52
20160418_1400,30,1240,1239,0,21.5,906,20160418_1409,21212,7.08,2.36
20160418_1430,30,1103,1102,0,21.6,794,20160418_1439,24855,7.38,2.49
20160418_1500,30,1019,1018,0,21.6,729,20160418_1509,22589,7.19,2.41
20160418_1530,30,1144,1144,0,21.5,833,20160418_1539,20089,7.05,2.3
20160418_1600,30,1112,1110,0,21.4,809,20160418_1609,16676,6.8,2.15
20160418_1630,30,1210,1208,0,21.3,875,20160418_1639,17150,7.05,2.12
20160418_1700,30,1203,1201,0,21.2,866,20160418_1709,23083,7.46,2.39
20160418_1730,30,1048,1045,0,21.1,745,20160418_1739,18703,7.15,2.2
20160418_1800,30,1065,1062,0,21.1,757,20160418_1809,19520,7.12,2.26
20160418_1830,30,1213,1211,0,21.2,873,20160418_1839,21302,7.14,2.35
20160418_1900,30,1125,1123,0,21.3,809,20160418_1909,19556,7.2,2.24
20160418_1930,30,1163,1162,0,21.4,847,20160418_1939,17518,7.12,2.14
20160418_2000,30,1050,1049,0,21.5,760,20160418_2009,20868,7.2,2.32
20160418_2030,30,915,913,0,21.6,649,20160418_2039,22063,7.2,2.38
20160418_2100,30,1016,1015,0,21.6,726,20160418_2109,18203,7.11,2.18
20160418_2130,30,1050,1049,0,21.5,758,20160418_2139,22101,7.21,2.38
20160418_2200,30,1069,1067,0,21.4,774,20160418_2209,17172,6.99,2.14
20160418_2230,30,1075,1072,0,21.3,768,20160418_2239,20352,7.14,2.3
20160418_2300,30,1143,1141,0,21.2,817,20160418_2309,18392,7.07,2.2
20160418_2330,30,986,982,0,21.1,694,20160418_2339,14092,6.91,1.95
20160419_0000,30,1027,1024,0,21.1,725,20160419_0009,17375,7.13,2.13
20160419_0030,30,929,925,0,21.2,649,20160419_0039,19647,7.29,2.23
20160419_0100,30,943,939,0,21.3,665,20160419_0109,16940,7.3,2.07
20160419_0130,30,886,883,0,21.4,634,20160419_0139,20395,7.32,2.27
20160419_0200,30,947,944,0,21.5,682,20160419_0209,16248,7.23,2.04
20160419_0230,30,821,819,0,21.6,579,20160419_0239,13994,7.06,1.92
20160419_0300,30,839,837,0,21.6,592,20160419_0309,15932,7.13,2.04
20160419_0330,30,874,871,0,21.5,628,20160419_0339,15938,6.95,2.07
20160419_0400,30,965,962,0,21.4,696,20160419_0409,16213,7.32,2.02
20160419_0430,30,954,951,0,21.3,677,20160419_0439,15138,7.06,2
20160419_0500,30,806,802,0,21.2,557,20160419_0509,15876,7.19,2.02
20160419_0530,30,827,823,0,21.1,573,20160419_0539,14980,7.18,1.97
20160419_0600,30,834,830,0,21.1,578,20160419_0609,17716,7.31,2.12
20160419_0630,30,836,832,0,21.2,579,20160419_0639,13124,6.98,1.87
20160419_0700,30,876,873,0,21.3,NaN,20160419_0709,14378,7.23,1.92
20160419_0730,30,846,843,0,21.4,605,20160419_0739,12458,7,1.82
20160419_0800,30,735,733,0,21.5,523,20160419_0809,13344,7.16,1.86
20160419_0830,30,710,707,0,21.6,496,20160419_0839,12696,7.07,1.83
20160419_0900,30,718,716,0,21.6,503,20160419_0909,11370,7.1,1.72
20160419_0930,30,734,732,0,21.5,523,20160419_0939,12642,7.19,1.8
20160419_1000,30,793,790,0,21.4,565,20160419_1009,11320,7.09,1.72
20160419_1030,30,872,869,0,21.3,612,20160419_1039,10850,7.11,1.68
20160419_1100,30,804,800,0,21.2,555,20160419_1109,12511,7.28,1.78
20160419_1130,30,683,679,0,21.1,466,20160419_1139,13151,7.33,1.82
20160419_1200,30,726,721,0,21.1,496,20160419_1209,12214,6.98,1.81
20160419_1300,30,857,854,0,21.3,604,20160419_1309,12800,7,1.84
20160419_1330,30,894,891,0,21.4,642,20160419_1339,10465,6.93,1.67
20160419_1400,30,786,784,0,21.5,561,20160419_1409,9885,6.83,1.64
20160419_1430,10,732,731,0,21.6,NaN,20160419_1439,10748,6.85,1.71
20160419_1500,0,NaN,NaN,NaN,NaN,NaN,20160419_1509,11177,6.84,1.75
20160419_1524,5,677,674,0,21.1,NaN,20160419_1509,11177,6.84,1.75
20160419_1530,30,797,795,0,21.5,571,20160419_1539,11577,7.1,1.74
20160419_1600,30,833,831,0,21.4,595,20160419_1609,9669,6.76,1.64
20160419_1630,30,783,780,0,21.3,545,20160419_1639,10209,6.96,1.65
20160419_1700,30,737,733,0,21.2,509,20160419_1709,10391,7.15,1.64
20160419_1730,30,597,592,0,21.1,401,20160419_1739,9337,6.95,1.58
20160419_1800,30,671,666,0,21.1,455,20160419_1809,8589,6.89,1.53
20160419_1830,30,680,675,0,21.2,461,20160419_1839,9428,6.84,1.6
20160419_1900,30,756,752,0,21.3,527,20160419_1909,10193,6.94,1.65
20160419_1930,30,745,742,0,21.4,530,20160419_1939,10566,6.9,1.69
20160419_2000,30,677,674,0,21.5,477,20160419_2009,9759,6.84,1.63
20160419_2030,30,631,629,0,21.6,437,20160419_2039,9755,6.94,1.62
20160419_2100,30,675,672,0,21.6,469,20160419_2109,10678,7.05,1.68
20160419_2130,30,699,696,0,21.5,494,20160419_2139,9292,7,1.57
20160419_2200,30,742,739,0,21.4,526,20160419_2209,9076,6.9,1.57
20160419_2230,30,735,731,0,21.3,510,20160419_2239,8947,6.93,1.55
20160419_2300,30,729,724,0,21.2,495,20160419_2309,7419,6.71,1.44
20160419_2330,30,641,635,0,21.1,430,20160419_2339,8057,6.83,1.49
20160420_0000,30,719,715,0,21.1,488,20160420_0009,8743,6.8,1.55
20160420_0030,30,710,705,0,21.2,482,20160420_0039,8457,6.79,1.53
20160420_0100,30,829,825,0,21.3,581,20160420_0109,9409,6.62,1.64
20160420_0130,30,819,817,0,21.4,583,20160420_0139,8465,6.5,1.57
20160420_0200,30,771,768,0,21.5,548,20160420_0209,8978,6.72,1.59
20160420_0230,30,730,729,0,21.6,512,20160420_0239,10408,6.88,1.68
20160420_0300,30,759,757,0,21.6,532,20160420_0309,9275,6.88,1.58
20160420_0330,30,786,784,0,21.5,560,20160420_0339,10437,6.86,1.69
20160420_0400,30,876,874,0,21.4,629,20160420_0409,9039,6.5,1.62
20160420_0430,30,852,848,0,21.3,598,20160420_0439,9911,6.7,1.67
20160420_0500,30,814,810,0,21.2,564,20160420_0509,10998,6.59,1.77
20160420_0530,30,842,838,0,21.1,585,20160420_0539,10821,6.53,1.78
20160420_0600,30,919,916,0,21.1,646,20160420_0609,10903,6.48,1.79
20160420_0630,30,982,979,0,21.2,693,20160420_0639,10480,6.43,1.77
20160420_0700,30,1011,1008,0,21.3,721,20160420_0709,11700,6.63,1.84
20160420_0730,30,1015,1013,0,21.4,734,20160420_0739,10582,6.76,1.72
20160420_0800,30,993,992,0,21.5,718,20160420_0809,11680,7.04,1.78
20160420_0830,30,982,981,0,21.6,701,20160420_0839,11000,6.48,1.8
20160420_0900,30,913,912,0,21.6,651,20160420_0909,11124,6.76,1.78
20160420_0930,30,988,987,0,21.5,714,20160420_0939,10993,6.7,1.78
20160420_1000,30,1007,1006,0,21.4,729,20160420_1009,10333,6.53,1.74
20160420_1030,30,992,989,0,21.3,707,20160420_1039,10243,6.38,1.76
20160420_1100,30,1033,1030,0,21.2,734,20160420_1109,10144,6.58,1.72
20160420_1130,30,1101,1099,0,21.1,787,20160420_1139,10964,6.68,1.78
20160420_1200,30,1004,1002,0,21.1,711,20160420_1209,12550,7.07,1.85
20160420_1230,30,1112,1110,0,21.2,794,20160420_1239,11217,6.62,1.81
20160420_1300,30,912,908,0,21.3,645,20160420_1309,13227,7.43,1.86
20160420_1330,30,995,993,0,21.4,718,20160420_1339,11820,6.75,1.83
20160420_1400,30,984,983,0,21.5,712,20160420_1409,11016,6.88,1.75
20160420_1430,30,853,851,0,21.6,604,20160420_1439,11672,6.85,1.82
20160420_1500,30,842,840,0,21.6,596,20160420_1509,11693,6.96,1.8
20160420_1530,30,876,874,0,21.5,630,20160420_1539,11375,7,1.77
20160420_1600,30,939,937,0,21.4,678,20160420_1609,10328,7,1.68
20160420_1630,30,924,921,0,21.3,657,20160420_1639,10900,7.04,1.73
20160420_1700,30,815,811,0,21.2,564,20160420_1709,9700,7.16,1.62
20160420_1730,30,762,757,0,21.1,526,20160420_1739,9675,7.04,1.62
20160420_1800,30,745,740,0,21.1,512,20160420_1809,9512,6.96,1.62
20160420_1830,30,805,801,0,21.2,556,20160420_1839,10060,6.96,1.67
20160420_1900,30,848,844,0,21.3,594,20160420_1909,9115,6.58,1.64
20160420_1930,30,849,845,0,21.4,606,20160420_1939,10220,7.03,1.67
20160420_2000,30,783,780,0,21.5,558,20160420_2009,9935,7.17,1.63
20160420_2030,30,765,762,0,21.6,536,20160420_2039,11406,7.28,1.73
20160420_2100,30,737,735,0,21.6,518,20160420_2109,9723,6.85,1.65
20160420_2130,30,792,789,0,21.5,564,20160420_2139,10254,6.87,1.69
20160420_2200,30,874,871,0,21.4,625,20160420_2209,9432,6.97,1.61
20160420_2230,30,811,807,0,21.3,566,20160420_2239,8832,7,1.55
20160420_2300,30,828,823,0,21.2,571,20160420_2309,10720,7.12,1.69
20160420_2330,30,768,763,0,21.1,525,20160420_2339,NaN,NaN,NaN
20160421_0000,30,741,735,0,21.1,505,20160421_0009,11207,7.11,1.73
20160421_0030,30,864,859,0,21.2,599,20160421_0039,12364,7.33,1.79
20160421_0100,30,836,831,0,21.3,585,20160421_0109,12387,7.45,1.78
20160421_0130,30,901,898,0,21.4,645,20160421_0139,12671,7.37,1.8
20160421_0200,30,842,839,0,21.5,603,20160421_0209,12263,7.39,1.77
20160421_0230,30,859,857,0,21.6,606,20160421_0239,13775,7.96,1.8
20160421_0300,30,845,843,0,21.6,596,20160421_0309,13173,7.84,1.78
20160421_0330,30,842,840,0,21.5,602,20160421_0339,14053,7.49,1.88
20160421_0400,30,825,821,0,21.4,590,20160421_0409,15185,8.3,1.84
20160421_0430,30,788,784,0,21.3,554,20160421_0439,19061,8.6,2.02
20160421_0500,30,791,786,0,21.2,545,20160421_0509,18511,8.77,1.97
20160421_0530,30,657,652,0,21.1,443,20160421_0539,15933,8.17,1.9
20160421_0600,30,632,627,0,21.1,429,20160421_0609,16617,8.69,1.88
20160421_0630,30,771,766,0,21.2,531,20160421_0639,14160,8.14,1.79
20160421_0700,30,781,777,0,21.3,546,20160421_0709,17697,8.71,1.93
20160421_0730,30,830,827,0,21.4,595,20160421_0739,14699,8.12,1.82
20160421_0800,30,737,734,0,21.5,526,20160421_0809,18490,8.81,1.97
20160421_0830,30,780,778,0,21.6,549,20160421_0839,18198,8.81,1.94
20160421_0900,30,706,704,0,21.6,497,20160421_0909,19557,9.35,1.95
20160421_0930,30,759,756,0,21.5,542,20160421_0939,20672,9.32,2.01
20160421_1000,30,692,688,0,21.4,491,20160421_1009,15362,8.28,1.85
20160421_1030,30,772,767,0,21.3,537,20160421_1039,14047,8.18,1.78
20160421_1100,30,691,685,0,21.2,471,20160421_1109,19178,8.31,2.06
20160421_1130,30,812,807,0,21.1,563,20160421_1139,18074,8.74,1.95
20160421_1200,30,783,778,0,21.1,540,20160421_1209,18561,8.62,1.99
20160421_1230,30,805,800,0,21.2,557,20160421_1239,16823,8.35,1.93
20160421_1300,30,759,755,0,21.3,532,20160421_1309,18402,8.79,1.95
20160421_1330,30,825,822,0,21.4,590,20160421_1339,17560,8.5,1.94
20160421_1400,30,801,798,0,21.5,572,20160421_1409,16029,8.1,1.91
20160421_1430,30,834,832,0,21.6,591,20160421_1439,16794,8.41,1.92
20160421_1500,30,748,745,0,21.6,526,20160421_1509,15902,8.24,1.89
20160421_1530,30,868,866,0,21.5,623,20160421_1539,15504,8.18,1.87
20160421_1600,30,827,824,0,21.4,592,20160421_1609,17121,8.47,1.92
20160421_1630,30,943,940,0,21.3,670,20160421_1639,16265,8.08,1.92
20160421_1700,30,892,888,0,21.2,624,20160421_1709,14276,7.77,1.85
20160421_1730,30,731,726,0,21.1,501,20160421_1739,14572,7.86,1.85
20160421_1800,30,810,806,0,21.1,561,20160421_1809,13114,7.7,1.78
20160421_1830,30,717,712,0,21.2,488,20160421_1839,13743,7.91,1.79
20160421_1900,30,743,738,0,21.3,518,20160421_1909,14867,7.76,1.89
20160421_1930,30,730,726,0,21.4,518,20160421_1939,15440,8.44,1.83
20160421_2000,30,670,666,0,21.5,472,20160421_2009,15463,8.35,1.85
20160421_2030,30,633,630,0,21.6,439,20160421_2039,16097,8.19,1.9
20160421_2100,30,656,653,0,21.6,454,20160421_2109,14616,8.48,1.78
20160421_2130,30,741,738,0,21.5,527,20160421_2139,15212,8.27,1.83
20160421_2200,30,700,697,0,21.4,495,20160421_2209,17728,9.02,1.89
20160421_2230,30,695,690,0,21.3,481,20160421_2239,15368,8.48,1.82
20160421_2300,30,732,726,0,21.2,500,20160421_2309,15945,8.8,1.82
20160421_2330,30,620,614,0,21.1,417,20160421_2339,14355,8.42,1.77
20160422_0000,30,686,680,0,21.1,464,20160422_0009,13947,8.27,1.75
20160422_0030,30,644,637,0,21.2,432,20160422_0039,13321,8.16,1.73
20160422_0100,30,719,713,0,21.3,498,20160422_0109,13674,8.27,1.74
20160422_0130,30,723,719,0,21.4,512,20160422_0139,11480,7.89,1.64
20160422_0200,30,688,685,0,21.5,487,20160422_0209,12325,7.74,1.72
20160422_0230,30,615,612,0,21.6,424,20160422_0239,11535,7.92,1.64
20160422_0300,30,691,688,0,21.6,482,20160422_0309,12299,7.96,1.69
20160422_0330,30,683,680,0,21.5,483,20160422_0339,11334,7.98,1.62
20160422_0400,30,714,710,0,21.4,506,20160422_0409,10555,7.82,1.58
20160422_0430,30,674,670,0,21.3,466,20160422_0439,10728,7.73,1.6
20160422_0500,30,607,601,0,21.2,408,20160422_0509,10071,7.4,1.59
20160422_0530,30,618,613,0,21.1,417,20160422_0539,12853,8.36,1.68
20160422_0600,30,588,582,0,21.1,395,20160422_0609,11653,8.08,1.63
20160422_0630,30,555,549,0,21.2,369,20160422_0639,10272,7.88,1.55
20160422_0700,30,599,594,0,21.3,412,20160422_0709,11347,7.86,1.64
20160422_0730,30,633,630,0,21.4,445,20160422_0739,9987,7.58,1.56
20160422_0800,30,597,594,0,21.5,419,20160422_0809,12395,8.22,1.66
20160422_0830,30,593,591,0,21.6,409,20160422_0839,13294,8.11,1.73
20160422_0900,30,645,643,0,21.6,449,20160422_0909,10279,7.38,1.61
20160422_0930,30,711,708,0,21.5,506,20160422_0939,12580,7.84,1.72
20160422_1000,30,766,763,0,21.4,547,20160422_1009,13290,7.4,1.83
20160422_1030,30,710,706,0,21.3,493,20160422_1039,13464,7.85,1.78
20160422_1100,30,771,767,0,21.2,530,20160422_1109,11673,7.93,1.65
20160422_1130,30,526,521,0,21.1,353,20160422_1139,10897,7.58,1.63
20160422_1200,30,582,577,0,21.1,393,20160422_1209,12414,8.07,1.68
20160422_1230,30,611,605,0,21.2,411,20160422_1239,12517,8.21,1.67
20160422_1300,30,713,709,0,21.3,496,20160422_1309,13506,8.03,1.76
20160422_1330,30,745,742,0,21.4,528,20160422_1339,11927,7.67,1.7
20160422_1400,30,757,754,0,21.5,539,20160422_1409,12725,7.57,1.77
20160422_1430,30,693,691,0,21.6,485,20160422_1439,11978,7.7,1.69
20160422_1500,30,570,567,0,21.6,393,20160422_1509,15999,8.14,1.9
20160422_1530,30,578,575,0,21.5,406,20160422_1539,11690,7.73,1.67
20160422_1600,30,598,595,0,21.4,418,20160422_1609,9510,7.55,1.52
20160422_1630,30,571,566,0,21.3,392,20160422_1639,12277,8.35,1.63
20160422_1700,30,502,496,0,21.2,329,20160422_1709,10942,7.99,1.58
20160422_1730,30,529,523,0,21.1,350,20160422_1739,10997,8.29,1.55
20160422_1800,30,494,488,0,21.1,326,20160422_1809,12920,8.17,1.7
20160422_1830,30,598,592,0,21.2,400,20160422_1839,12547,7.74,1.73
20160422_1900,30,657,652,0,21.3,450,20160422_1909,12353,7.65,1.73
20160422_1930,30,689,685,0,21.4,485,20160422_1939,14478,8.37,1.77
20160422_2000,30,606,603,0,21.5,425,20160422_2009,13171,8.16,1.72
20160422_2030,30,615,612,0,21.6,424,20160422_2039,12583,8.11,1.68
20160422_2100,30,632,629,0,21.6,436,20160422_2109,12849,8.33,1.67
20160422_2130,30,667,664,0,21.5,471,20160422_2139,14298,8.18,1.79
20160422_2200,30,753,750,0,21.4,534,20160422_2209,12634,8.05,1.7
