Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160315_1130,30,424,419,444,21.1,280,20160315_1139,16105,9.03,1.79
20160315_1200,30,427,422,447,21.1,285,20160315_1209,14254,8.74,1.72
20160315_1230,30,515,509,539,21.2,340,20160315_1239,13889,8.86,1.68
20160315_1300,30,452,448,473,21.3,304,20160315_1309,14294,8.64,1.73
20160315_1330,30,504,500,527,21.4,348,20160315_1339,13092,8.49,1.67
20160315_1400,30,489,486,511,21.5,340,20160315_1409,13988,8.72,1.7
20160315_1430,30,451,448,473,21.6,307,20160315_1439,13565,8.67,1.68
20160315_1500,30,515,512,539,21.6,355,20160315_1509,14322,8.8,1.71
20160315_1530,30,552,549,577,21.5,386,20160315_1539,14951,8.37,1.8
20160315_1600,30,563,560,588,21.4,393,20160315_1609,16029,8.83,1.81
20160315_1630,30,442,438,461,21.3,298,20160315_1639,12662,8.77,1.61
20160315_1700,30,465,460,486,21.2,306,20160315_1709,11559,8.34,1.59
20160315_1730,30,391,386,408,21.1,261,20160315_1739,11787,8.53,1.58
20160315_1800,30,383,378,400,21.1,253,20160315_1809,10791,8.92,1.47
20160315_1830,30,429,424,449,21.2,283,20160315_1839,13987,9.01,1.66
20160315_1900,30,467,462,489,21.3,314,20160315_1909,12570,8.78,1.6
20160315_1930,30,457,453,479,21.4,316,20160315_1939,12791,8.81,1.61
20160315_2000,30,450,446,472,21.5,311,20160315_2009,13468,8.87,1.65
20160315_2030,30,409,406,430,21.6,276,20160315_2039,12681,8.93,1.59
20160315_2100,30,341,337,359,21.6,228,20160315_2109,11959,8.8,1.56
20160315_2130,30,435,431,457,21.5,298,20160315_2139,12281,8.56,1.61
20160315_2200,30,362,358,381,21.4,247,20160315_2209,11850,8.55,1.58
20160315_2230,30,378,373,397,21.3,253,20160315_2239,10834,8.24,1.54
20160315_2300,30,383,377,403,21.2,248,20160315_2309,14181,8.52,1.73
20160315_2330,30,377,370,396,21.1,246,20160315_2339,10055,8.09,1.51
20160316_0000,30,388,381,408,21.1,255,20160316_0009,11837,8.21,1.62
20160316_0030,30,448,442,472,21.2,293,20160316_0039,11415,8.15,1.59
20160316_0100,30,440,435,463,21.3,297,20160316_0109,11539,8.29,1.58
20160316_0130,30,480,475,505,21.4,332,20160316_0139,13735,8.5,1.7
20160316_0200,30,475,471,500,21.5,329,20160316_0209,10893,8.21,1.55
20160316_0230,30,395,391,417,21.6,264,20160316_0239,9538,8.11,1.46
20160316_0300,30,399,395,420,21.6,268,20160316_0309,9803,8.49,1.44
20160316_0330,30,394,389,415,21.5,269,20160316_0339,11044,8.34,1.54
20160316_0400,30,346,341,364,21.4,234,20160316_0409,10001,8.3,1.47
20160316_0430,30,339,334,357,21.3,227,20160316_0439,8294,7.65,1.4
20160316_0500,30,289,283,304,21.2,188,20160316_0509,7417,7.66,1.32
20160316_0530,30,262,257,276,21.1,176,20160316_0539,7411,7.86,1.31
20160316_0600,30,253,248,265,21.1,170,20160316_0609,6894,8.05,1.24
20160316_0630,30,227,222,238,21.2,148,20160316_0639,6454,8.08,1.2
20160316_0700,30,220,216,230,21.3,145,20160316_0709,7247,8.16,1.26
20160316_0730,30,202,198,212,21.4,134,20160316_0739,8127,8.43,1.31
20160316_0800,30,241,238,253,21.5,160,20160316_0809,8209,8.25,1.34
20160316_0830,30,200,197,210,21.6,131,20160316_0839,7340,8.24,1.26
20160316_0900,30,230,227,241,21.6,150,20160316_0909,7998,8.06,1.34
20160316_0930,30,259,256,272,21.5,173,20160316_0939,7002,7.74,1.28
20160316_1000,30,365,361,382,21.4,248,20160316_1009,7407,7.62,1.33
20160316_1030,30,337,334,353,21.3,223,20160316_1039,6733,7.34,1.29
20160316_1100,30,316,311,330,21.2,205,20160316_1109,7192,7.23,1.35
20160316_1130,30,355,349,371,21.1,234,20160316_1139,6734,6.59,1.38
20160316_1200,30,390,385,408,21.1,259,20160316_1209,7412,6.87,1.41
20160316_1230,30,450,444,471,21.2,294,20160316_1239,6719,6.75,1.36
20160316_1300,30,516,512,539,21.3,348,20160316_1309,6020,6.73,1.29
20160316_1330,30,529,526,553,21.4,365,20160316_1339,7570,6.88,1.43
20160316_1400,30,674,671,704,21.5,476,20160316_1409,9038,6.74,1.58
20160316_1430,30,761,759,796,21.6,535,20160316_1439,7438,6.29,1.49
20160316_1500,30,846,844,885,21.6,600,20160316_1509,9159,6.4,1.64
20160316_1530,30,919,918,960,21.5,663,20160316_1539,8590,5.99,1.65
20160316_1600,30,956,955,999,21.4,688,20160316_1609,10932,6.2,1.83
20160316_1630,30,1067,1065,1115,21.3,762,20160316_1639,10125,6.11,1.78
20160316_1700,30,954,951,997,21.2,673,20160316_1709,9655,6.04,1.75
20160316_1730,30,920,917,962,21.1,646,20160316_1739,10154,6.13,1.78
20160316_1800,30,974,972,1019,21.1,687,20160316_1809,11244,6.37,1.83
20160316_1830,30,980,977,1025,21.2,692,20160316_1839,9336,6.27,1.68
20160316_1900,30,1090,1088,1140,21.3,780,20160316_1909,9819,6.35,1.72
20160316_1930,30,1073,1071,1122,21.4,777,20160316_1939,12133,6.38,1.9
20160316_2000,30,1055,1054,1106,21.5,763,20160316_2009,13759,6.55,1.99
20160316_2030,30,958,957,1006,21.6,679,20160316_2039,13762,6.6,1.99
20160316_2100,30,867,866,911,21.6,612,20160316_2109,14435,6.66,2.02
20160316_2130,30,1018,1016,1067,21.5,736,20160316_2139,13070,6.68,1.93
20160316_2200,30,1019,1018,1067,21.4,738,20160316_2209,14211,6.79,1.99
20160316_2230,30,936,933,980,21.3,661,20160316_2239,12099,6.74,1.84
20160316_2300,30,1043,1040,1092,21.2,740,20160316_2309,15112,6.86,2.04
20160316_2330,30,1019,1016,1068,21.1,722,20160316_2339,15367,6.93,2.04
20160317_0000,30,981,977,1028,21.1,692,20160317_0009,17979,7.18,2.16
20160317_0030,30,1225,1224,1284,21.2,883,20160317_0039,18893,7.25,2.19
20160317_0100,30,1159,1157,1215,21.3,835,20160317_0109,18770,7.13,2.21
20160317_0130,30,1139,1138,1194,21.4,828,20160317_0139,17117,7.07,2.12
20160317_0200,30,1097,1096,1151,21.5,797,20160317_0209,18502,7.12,2.2
20160317_0230,30,1005,1004,1056,21.6,717,20160317_0239,18462,7.25,2.17
20160317_0300,30,1056,1056,1110,21.6,756,20160317_0309,14835,6.94,2
20160317_0330,30,1063,1061,1114,21.5,770,20160317_0339,20029,7.21,2.27
20160317_0400,30,1061,1059,1111,21.4,769,20160317_0409,16788,7.06,2.1
20160317_0430,30,991,988,1037,21.3,706,20160317_0439,16737,7.27,2.06
20160317_0500,30,909,905,951,21.2,637,20160317_0509,19804,7.59,2.18
20160317_0530,30,915,912,958,21.1,643,20160317_0539,18129,7.46,2.11
20160317_0600,30,906,903,948,21.1,636,20160317_0609,22483,7.76,2.29
20160317_0630,30,953,950,998,21.2,671,20160317_0639,24323,8.1,2.32
20160317_0700,30,988,985,1033,21.3,702,20160317_0709,20099,7.95,2.14
20160317_0730,30,948,945,991,21.4,682,20160317_0739,24999,8.11,2.35
20160317_0800,30,925,923,968,21.5,666,20160317_0809,22697,7.97,2.27
20160317_0830,30,927,925,972,21.6,658,20160317_0839,28431,8.15,2.5
20160317_0900,30,1000,999,1049,21.6,713,20160317_0909,29407,8.36,2.51
20160317_0930,30,975,973,1020,21.5,704,20160317_0939,30333,8.33,2.55
20160317_1000,30,979,977,1024,21.4,706,20160317_1009,27452,8.4,2.42
20160317_1030,30,994,992,1039,21.3,708,20160317_1039,30180,8.65,2.5
20160317_1100,30,1011,1008,1057,21.2,717,20160317_1109,25472,8.31,2.35
20160317_1130,30,875,872,916,21.1,611,20160317_1139,43820,9.4,2.87
20160317_1200,30,1031,1028,1078,21.1,731,20160317_1209,41698,9.47,2.79
20160317_1230,30,1132,1130,1184,21.2,810,20160317_1239,48456,9.61,2.99
20160317_1300,30,1172,1169,1225,21.3,844,20160317_1309,38915,9.4,2.71
20160317_1330,30,1053,1050,1100,21.4,762,20160317_1339,45078,9.69,2.86
20160317_1400,30,1123,1122,1175,21.5,818,20160317_1409,41344,9.41,2.79
20160317_1430,30,968,967,1015,21.6,690,20160317_1439,37186,9.32,2.66
20160317_1500,30,1014,1013,1063,21.6,725,20160317_1509,42383,9.43,2.82
20160317_1530,30,1101,1101,1152,21.5,800,20160317_1539,40908,9.51,2.76
20160317_1600,30,1070,1068,1118,21.4,777,20160317_1609,33838,9.15,2.57
20160317_1630,30,1035,1032,1082,21.3,739,20160317_1639,34695,9.37,2.57
20160317_1700,30,972,968,1015,21.2,685,20160317_1709,49513,9.87,2.98
20160317_1730,30,824,820,862,21.1,570,20160317_1739,34828,9.33,2.58
20160317_1800,30,952,949,996,21.1,669,20160317_1809,36613,9.39,2.63
20160317_1830,30,958,955,1002,21.2,673,20160317_1839,34554,9.36,2.57
20160317_1900,30,1009,1006,1055,21.3,718,20160317_1909,37889,9.61,2.64
20160317_1930,30,984,981,1029,21.4,710,20160317_1939,30809,9.41,2.42
20160317_2000,30,890,888,932,21.5,638,20160317_2009,33475,9.3,2.54
20160317_2030,30,927,926,973,21.6,658,20160317_2039,34836,9.45,2.57
20160317_2100,30,923,921,969,21.6,653,20160317_2109,35640,9.53,2.58
20160317_2130,30,939,938,984,21.5,674,20160317_2139,33284,9.56,2.49
20160317_2200,30,926,924,970,21.4,665,20160317_2209,28814,9.28,2.36
20160317_2230,30,794,790,832,21.3,552,20160317_2239,37018,9.83,2.59
20160317_2300,30,799,794,837,21.2,548,20160317_2309,40958,9.96,2.7
20160317_2330,30,755,751,792,21.1,517,20160317_2339,30102,9.32,2.41
20160318_0000,30,898,896,943,21.1,631,20160318_0009,29452,9.32,2.38
20160318_0030,30,829,825,870,21.2,572,20160318_0039,33251,9.85,2.46
20160318_0100,30,947,944,993,21.3,668,20160318_0109,38510,9.79,2.65
20160318_0130,30,987,985,1035,21.4,708,20160318_0139,38027,9.6,2.67
20160318_0200,30,983,982,1032,21.5,709,20160318_0209,40262,9.67,2.73
20160318_0230,30,810,808,851,21.6,569,20160318_0239,43284,9.77,2.81
20160318_0300,30,975,974,1024,21.6,696,20160318_0309,34062,9.28,2.57
20160318_0330,30,990,989,1037,21.5,715,20160318_0339,35920,9.37,2.63
20160318_0400,30,1019,1018,1067,21.4,737,20160318_0409,44441,9.78,2.85
20160318_0430,30,1049,1046,1097,21.3,748,20160318_0439,57566,10.35,3.15
20160318_0500,30,982,979,1027,21.2,693,20160318_0509,47198,10.15,2.88
20160318_0530,30,917,914,960,21.1,644,20160318_0539,46196,10.01,2.87
20160318_0600,30,928,926,971,21.1,653,20160318_0609,50963,10.22,2.99
20160318_0630,30,1019,1017,1066,21.2,723,20160318_0639,48430,10.08,2.93
20160318_0700,30,1057,1055,1104,21.3,755,20160318_0709,48061,10.36,2.88
20160318_0730,30,1046,1045,1093,21.4,756,20160318_0739,47113,10.08,2.9
20160318_0800,30,948,947,992,21.5,685,20160318_0809,62212,10.52,3.24
20160318_0830,30,1083,1082,1135,21.6,777,20160318_0839,64527,10.83,3.26
20160318_0900,30,1044,1044,1094,21.6,747,20160318_0909,40787,9.71,2.75
20160318_0930,30,1042,1041,1091,21.5,755,20160318_0939,51102,10.32,2.97
20160318_1000,30,1111,1110,1162,21.4,807,20160318_1009,38291,9.6,2.68
20160318_1030,30,1149,1147,1201,21.3,828,20160318_1039,33918,9.44,2.55
20160318_1100,30,1075,1073,1124,21.2,765,20160318_1109,37295,9.91,2.61
20160318_1130,30,1163,1162,1218,21.1,835,20160318_1139,52049,10.76,2.95
20160318_1200,30,993,991,1039,21.1,703,20160318_1209,45549,10.04,2.86
20160318_1230,30,1088,1086,1139,21.2,776,20160318_1239,43226,10.01,2.79
20160318_1300,30,1083,1080,1133,21.3,775,20160318_1309,38216,9.89,2.65
20160318_1330,30,1080,1078,1130,21.4,782,20160318_1339,38202,9.91,2.65
20160318_1400,30,1030,1029,1079,21.5,747,20160318_1409,36741,9.82,2.59
20160318_1430,30,904,903,949,21.6,642,20160318_1439,40339,10.19,2.67
20160318_1500,30,914,913,959,21.6,652,20160318_1509,50566,10.85,2.89
20160318_1530,30,880,879,922,21.5,634,20160318_1539,32798,10.16,2.42
20160318_1600,30,896,894,937,21.4,644,20160318_1609,45861,10.69,2.78
20160318_1630,30,908,905,950,21.3,642,20160318_1639,40252,10.96,2.58
20160318_1700,30,827,823,865,21.2,573,20160318_1709,40685,10.64,2.64
20160318_1730,30,926,923,969,21.1,650,20160318_1739,44152,10.93,2.71
20160318_1800,30,1081,1079,1132,21.1,770,20160318_1809,56779,11.35,3.01
20160318_1830,30,974,971,1020,21.2,686,20160318_1839,52205,11.31,2.91
20160318_1900,30,975,972,1020,21.3,688,20160318_1909,45483,10.94,2.76
20160318_1930,30,843,841,882,21.4,602,20160318_1939,49428,11.36,2.82
20160318_2000,30,945,943,990,21.5,681,20160318_2009,60176,11.49,3.1
20160318_2030,30,870,869,914,21.6,617,20160318_2039,66419,12,3.19
20160318_2100,30,911,910,957,21.6,645,20160318_2109,66063,12.11,3.18
20160318_2130,30,997,996,1046,21.5,720,20160318_2139,79035,12.25,3.44
20160318_2200,30,879,877,921,21.4,629,20160318_2209,68022,12.04,3.22
20160318_2230,30,1041,1039,1091,21.3,740,20160318_2239,72913,12.37,3.3
20160318_2300,30,944,940,990,21.2,661,20160318_2309,62386,12.23,3.08
20160318_2330,30,882,878,925,21.1,614,20160318_2339,68045,12.21,3.21
20160319_0000,30,865,861,908,21.1,603,20160319_0009,72096,12.46,3.27
20160319_0030,30,895,891,939,21.2,623,20160319_0039,58315,11.85,3.03
20160319_0100,30,916,912,961,21.3,646,20160319_0109,71207,12.55,3.26
20160319_0130,30,991,989,1040,21.4,714,20160319_0139,60245,11.87,3.07
20160319_0200,30,942,940,990,21.5,677,20160319_0209,70474,12.33,3.26
20160319_0230,30,896,894,943,21.6,632,20160319_0239,87061,12.72,3.56
20160319_0300,30,859,857,904,21.6,606,20160319_0309,70103,12.1,3.26
20160319_0330,30,876,874,920,21.5,628,20160319_0339,73872,11.63,3.4
20160319_0400,30,892,890,935,21.4,639,20160319_0409,68857,11.94,3.26
20160319_0430,30,891,888,934,21.3,627,20160319_0439,66476,11.73,3.23
20160319_0500,30,790,785,828,21.2,544,20160319_0509,92657,12.96,3.65
20160319_0530,30,681,676,714,21.1,461,20160319_0539,92838,12.74,3.67
20160319_0600,30,682,677,715,21.1,463,20160319_0609,82807,12.34,3.51
20160319_0630,30,706,701,740,21.2,481,20160319_0639,65654,12.05,3.18
20160319_0700,30,743,739,777,21.3,517,20160319_0709,62660,11.91,3.11
20160319_0730,30,819,817,857,21.4,585,20160319_0739,60461,12.25,3.03
20160319_0800,30,921,919,964,21.5,664,20160319_0809,59407,12.02,3.01
20160319_0830,30,927,925,972,21.6,658,20160319_0839,52603,11.49,2.89
20160319_0900,30,857,855,898,21.6,607,20160319_0909,41943,11.05,2.63
20160319_0930,30,903,902,946,21.5,649,20160319_0939,43415,11.04,2.7
20160319_1000,30,1043,1041,1091,21.4,756,20160319_1009,48192,11.08,2.83
20160319_1030,30,910,907,952,21.3,642,20160319_1039,47851,10.92,2.84
20160319_1100,30,894,890,935,21.2,625,20160319_1109,43298,10.5,2.74
20160319_1130,30,826,822,864,21.1,574,20160319_1139,40196,10.63,2.63
20160319_1200,30,866,862,906,21.1,603,20160319_1209,39166,10.67,2.6
20160319_1230,30,1103,1101,1154,21.2,788,20160319_1239,47528,10.22,2.91
20160319_1300,30,1080,1077,1129,21.3,772,20160319_1309,46854,10.28,2.89
20160319_1330,30,1127,1126,1179,21.4,817,20160319_1339,39645,10.07,2.69
20160319_1400,30,1049,1048,1098,21.5,758,20160319_1409,51944,10.93,2.95
20160319_1430,30,955,954,1001,21.6,679,20160319_1439,37476,10,2.63
20160319_1500,30,992,991,1040,21.6,709,20160319_1509,35277,9.72,2.58
20160319_1530,30,1045,1044,1093,21.5,757,20160319_1539,45164,10.52,2.81
20160319_1600,30,1050,1048,1098,21.4,760,20160319_1609,44433,10.27,2.82
20160319_1630,30,1036,1034,1083,21.3,741,20160319_1639,47503,10.6,2.88
20160319_1700,30,1062,1060,1111,21.2,755,20160319_1709,44289,10.78,2.75
20160319_1730,30,981,979,1027,21.1,694,20160319_1739,29410,9.44,2.4
20160319_1800,30,1054,1051,1103,21.1,749,20160319_1809,30502,9.73,2.41
20160319_1830,30,990,987,1036,21.2,700,20160319_1839,NaN,NaN,NaN
20160319_1900,30,951,948,996,21.3,674,20160319_1909,28914,9.76,2.34
20160319_1930,30,1050,1049,1100,21.4,759,20160319_1939,31241,9.91,2.41
20160319_2000,30,950,948,996,21.5,685,20160319_2009,24466,9.55,2.18
20160319_2030,30,814,813,856,21.6,571,20160319_2039,25681,9.8,2.21
20160319_2100,30,791,789,831,21.6,555,20160319_2109,25816,9.63,2.22
20160319_2130,30,835,834,877,21.5,596,20160319_2139,27597,9.82,2.28
20160319_2200,30,874,872,917,21.4,626,20160319_2209,30940,10.65,2.31
20160319_2230,0,-965,-960,-1012,-25.9,NaN,20160319_2239,28191,10.27,2.25
20160319_2330,30,744,739,781,21.1,507,20160319_2339,35384,10.87,2.44
20160320_0000,30,673,668,707,21.1,454,20160320_0009,37084,10.79,2.5
20160320_0030,30,820,815,861,21.2,564,20160320_0039,39486,11.08,2.55
20160320_0100,30,808,804,848,21.3,565,20160320_0109,33056,10.7,2.38
20160320_0130,30,761,758,799,21.4,540,20160320_0139,23866,9.73,2.13
20160320_0200,30,771,769,810,21.5,548,20160320_0209,30775,10.54,2.32
20160320_0230,30,729,727,767,21.6,509,20160320_0239,28989,10.35,2.27
20160320_0300,30,748,746,787,21.6,521,20160320_0309,35113,10.61,2.46
20160320_0330,30,788,785,827,21.5,562,20160320_0339,34930,10.52,2.46
20160320_0400,30,846,843,887,21.4,605,20160320_0409,41976,10.54,2.7
20160320_0430,30,899,896,942,21.3,635,20160320_0439,41175,10.64,2.66
20160320_0500,30,880,876,922,21.2,614,20160320_0509,36053,10.67,2.48
20160320_0530,30,879,875,921,21.1,612,20160320_0539,44046,10.47,2.76
20160320_0600,30,847,843,887,21.1,589,20160320_0609,44392,10.85,2.73
20160320_0630,30,926,923,970,21.2,649,20160320_0639,27002,9.71,2.27
20160320_0700,30,986,983,1032,21.3,700,20160320_0709,32402,10.34,2.4
20160320_0730,30,999,998,1046,21.4,721,20160320_0739,31906,10.01,2.42
20160320_0800,30,922,921,966,21.5,664,20160320_0809,36814,10.17,2.58
20160320_0830,30,813,812,854,21.6,574,20160320_0839,33096,9.42,2.54
20160320_0900,30,887,886,931,21.6,629,20160320_0909,36760,9.92,2.61
20160320_0930,30,1010,1009,1058,21.5,729,20160320_0939,29468,9.51,2.4
20160320_1000,30,991,990,1037,21.4,715,20160320_1009,30911,9.35,2.48
20160320_1030,30,932,930,976,21.3,662,20160320_1039,31350,9.34,2.51
20160320_1100,30,1024,1022,1072,21.2,726,20160320_1109,36139,9.69,2.62
20160320_1130,30,944,942,989,21.1,664,20160320_1139,33837,9.69,2.55
20160320_1200,30,1044,1042,1093,21.1,741,20160320_1209,40769,9.75,2.78
20160320_1230,30,997,995,1044,21.2,705,20160320_1239,36395,9.9,2.61
20160320_1300,30,1040,1037,1088,21.3,741,20160320_1309,32157,9.39,2.52
20160320_1330,30,973,971,1018,21.4,701,20160320_1339,33152,9.56,2.53
20160320_1400,30,1008,1007,1056,21.5,730,20160320_1409,32876,9.31,2.56
20160320_1430,30,890,889,934,21.6,629,20160320_1439,35804,9.59,2.63
20160320_1500,30,1003,1003,1053,21.6,717,20160320_1509,43359,10.01,2.83
20160320_1530,30,1046,1045,1096,21.5,757,20160320_1539,36115,9.28,2.69
20160320_1600,30,1020,1018,1067,21.4,737,20160320_1609,40322,10.02,2.74
20160320_1630,30,1065,1062,1114,21.3,763,20160320_1639,41386,9.91,2.79
20160320_1700,30,1024,1022,1072,21.2,726,20160320_1709,38616,9.9,2.69
20160320_1730,30,1012,1010,1060,21.1,716,20160320_1739,39160,10.23,2.66
20160320_1800,30,906,903,949,21.1,634,20160320_1809,36931,10.01,2.63
20160320_1830,30,896,894,939,21.2,626,20160320_1839,46556,10.31,2.89
20160320_1900,30,947,945,992,21.3,671,20160320_1909,46484,10.84,2.83
20160320_1930,30,998,997,1046,21.4,720,20160320_1939,50180,10.99,2.9
20160320_2000,30,884,883,927,21.5,633,20160320_2009,37393,10.15,2.62
20160320_2030,30,825,824,868,21.6,581,20160320_2039,37530,10.72,2.55
20160320_2100,30,747,745,786,21.6,523,20160320_2109,53562,11.38,2.96
20160320_2130,30,839,838,882,21.5,599,20160320_2139,47868,10.79,2.86
20160320_2200,30,847,845,889,21.4,607,20160320_2209,46349,11.17,2.77
20160320_2230,30,820,817,861,21.3,574,20160320_2239,42723,10.88,2.69
20160320_2300,30,762,757,801,21.2,522,20160320_2309,40630,10.98,2.61
20160320_2330,30,857,852,900,21.1,597,20160320_2339,46948,10.97,2.8
20160321_0000,30,797,792,838,21.1,550,20160321_0009,50886,11.06,2.9
20160321_0030,30,839,835,882,21.2,581,20160321_0039,54680,11.29,2.98
20160321_0100,30,896,893,941,21.3,632,20160321_0109,56596,11.31,3.03
20160321_0130,30,972,970,1021,21.4,697,20160321_0139,55975,11.61,2.96
20160321_0200,30,814,812,856,21.5,582,20160321_0209,36401,10.44,2.53
20160321_0230,30,742,740,782,21.6,517,20160321_0239,47481,11.15,2.79
20160321_0300,30,687,684,723,21.6,478,20160321_0309,44490,11.45,2.67
20160321_0330,30,730,727,767,21.5,517,20160321_0339,43585,11.64,2.63
20160321_0400,30,745,743,783,21.4,530,20160321_0409,42405,11.32,2.63
20160321_0430,30,700,696,735,21.3,485,20160321_0439,39917,10.77,2.59
20160321_0500,30,592,586,622,21.2,396,20160321_0509,37933,10.86,2.52
20160321_0530,30,547,541,574,21.1,363,20160321_0539,38100,11.01,2.51
20160321_0600,30,583,577,611,21.1,390,20160321_0609,39321,11.47,2.51
20160321_0630,30,601,596,630,21.2,406,20160321_0639,40968,10.85,2.63
20160321_0700,30,623,619,653,21.3,429,20160321_0709,28530,10.6,2.22
20160321_0730,30,579,576,606,21.4,404,20160321_0739,36969,11.05,2.47
20160321_0800,30,591,589,620,21.5,413,20160321_0809,34426,11.19,2.36
20160321_0830,30,523,521,549,21.6,360,20160321_0839,NaN,NaN,NaN
20160321_0900,30,519,517,545,21.6,355,20160321_0909,34152,10.68,2.4
20160321_0930,30,585,582,612,21.5,409,20160321_0939,29222,10.69,2.23
20160321_1000,30,620,617,649,21.4,434,20160321_1009,27949,10.27,2.23
20160321_1030,30,551,547,577,21.3,375,20160321_1039,29810,10.64,2.25
20160321_1100,30,545,540,571,21.2,360,20160321_1109,28219,10.41,2.21
20160321_1130,30,509,504,534,21.1,336,20160321_1139,28788,10.35,2.24
20160321_1200,30,465,459,487,21.1,304,20160321_1209,29285,10.35,2.25
20160321_1230,30,523,517,548,21.2,345,20160321_1239,35419,10.6,2.44
20160321_1300,30,550,545,576,21.3,373,20160321_1309,31791,10.5,2.34
20160321_1330,30,516,513,541,21.4,358,20160321_1339,29923,10.12,2.3
20160321_1400,30,605,602,633,21.5,425,20160321_1409,30653,10.22,2.32
20160321_1430,30,548,546,575,21.6,376,20160321_1439,28766,10.7,2.21
20160321_1500,30,564,561,591,21.6,389,20160321_1509,25994,10.05,2.17
20160321_1530,30,530,527,555,21.5,368,20160321_1539,25813,10.14,2.15
20160321_1600,30,604,601,632,21.4,423,20160321_1609,25385,9.83,2.16
20160321_1630,30,530,526,554,21.3,362,20160321_1639,22778,9.65,2.07
20160321_1700,30,529,524,553,21.2,352,20160321_1709,26660,10.4,2.15
20160321_1730,30,539,534,564,21.1,359,20160321_1739,22655,9.99,2.02
20160321_1800,30,381,376,399,21.1,251,20160321_1809,24483,10.27,2.08
20160321_1830,30,405,400,424,21.2,265,20160321_1839,26534,10.53,2.12
20160321_1900,30,501,497,524,21.3,341,20160321_1909,28317,10.79,2.17
20160321_1930,30,487,484,510,21.4,336,20160321_1939,26940,10.58,2.14
20160321_2000,30,497,494,521,21.5,342,20160321_2009,25905,10.37,2.11
20160321_2030,30,514,511,540,21.6,351,20160321_2039,22721,10.18,2.01
20160321_2100,30,516,513,543,21.6,354,20160321_2109,24415,10.31,2.06
20160321_2130,30,579,576,608,21.5,407,20160321_2139,25474,10.53,2.08
20160321_2200,30,607,603,637,21.4,424,20160321_2209,22516,10.07,2.01
20160321_2230,30,585,581,615,21.3,402,20160321_2239,24099,9.71,2.11
20160321_2300,30,561,555,591,21.2,372,20160321_2309,25326,10.05,2.13
20160321_2330,30,536,529,564,21.1,355,20160321_2339,27404,10.01,2.22
20160322_0000,30,548,542,577,21.1,365,20160322_0009,27090,9.79,2.23
20160322_0030,30,585,578,616,21.2,390,20160322_0039,26901,9.86,2.22
20160322_0100,30,665,660,699,21.3,460,20160322_0109,26038,9.87,2.18
20160322_0130,30,613,609,646,21.4,430,20160322_0139,24342,9.74,2.12
20160322_0200,30,584,580,615,21.5,408,20160322_0209,25229,9.8,2.15
20160322_0230,30,519,515,548,21.6,355,20160322_0239,28114,9.85,2.26
20160322_0300,30,477,473,504,21.6,324,20160322_0309,20111,9.45,1.96
20160322_0330,30,563,559,593,21.5,392,20160322_0339,24331,9.92,2.09
20160322_0400,30,517,513,545,21.4,360,20160322_0409,25254,10.02,2.12
20160322_0430,30,500,495,526,21.3,340,20160322_0439,23588,9.82,2.07
20160322_0500,30,444,438,467,21.2,292,20160322_0509,22313,9.81,2.02
20160322_0530,30,409,402,429,21.1,269,20160322_0539,18174,9.76,1.82
20160322_0600,30,442,436,464,21.1,292,20160322_0609,18133,9.6,1.84
20160322_0630,30,430,424,451,21.2,283,20160322_0639,17504,9.47,1.82
20160322_0700,30,398,393,417,21.3,268,20160322_0709,16033,9.32,1.75
20160322_0730,30,447,443,469,21.4,308,20160322_0739,16733,9.45,1.78
20160322_0800,30,387,383,406,21.5,265,20160322_0809,16762,9.54,1.77
20160322_0830,30,362,358,380,21.6,242,20160322_0839,13786,9.42,1.62
20160322_0900,30,360,357,378,21.6,241,20160322_0909,16346,9.6,1.74
20160322_0930,30,390,386,409,21.5,265,20160322_0939,17913,10.09,1.77
20160322_1000,30,369,366,386,21.4,251,20160322_1009,11650,9.14,1.51
20160322_1030,30,357,353,374,21.3,239,20160322_1039,13884,9.27,1.64
20160322_1100,30,353,348,370,21.2,231,20160322_1109,14216,9.41,1.64
20160322_1130,30,336,331,352,21.1,221,20160322_1139,12411,8.89,1.59
20160322_1200,30,320,315,335,21.1,213,20160322_1209,12520,9.09,1.57
20160322_1230,30,307,302,321,21.2,201,20160322_1239,13454,9.25,1.61
20160322_1300,30,324,321,340,21.3,215,20160322_1309,12528,8.96,1.59
20160322_1330,30,339,335,354,21.4,231,20160322_1339,12319,8.98,1.57
20160322_1400,30,306,303,320,21.5,207,20160322_1409,12353,9.18,1.55
20160322_1430,30,291,288,305,21.6,194,20160322_1439,12356,9.33,1.54
20160322_1500,30,315,312,330,21.6,209,20160322_1509,10375,8.94,1.45
20160322_1530,30,385,382,403,21.5,263,20160322_1539,10286,8.73,1.46
20160322_1600,30,314,311,329,21.4,212,20160322_1609,9512,8.55,1.42
20160322_1630,30,325,321,340,21.3,217,20160322_1639,9282,8.65,1.39
20160322_1700,30,303,298,317,21.2,198,20160322_1709,9926,8.61,1.44
20160322_1730,30,318,313,332,21.1,210,20160322_1739,8808,8.5,1.37
20160322_1800,30,289,284,302,21.1,193,20160322_1809,9460,8.82,1.39
20160322_1830,30,256,252,268,21.2,167,20160322_1839,10263,8.79,1.45
