09:20:00 04/03/2016 , 45 , 34 , 31 
09:30:00 04/03/2016 , 45 , 34 , 31 
09:40:00 04/03/2016 , 44 , 34 , 31 
09:50:00 04/03/2016 , 45 , 34 , 31 
10:00:00 04/03/2016 , 44 , 34 , 31 
10:10:00 04/03/2016 , 45 , 34 , 31 
10:20:00 04/03/2016 , 44 , 34 , 31 
10:30:00 04/03/2016 , 44 , 34 , 31 
10:40:00 04/03/2016 , 44 , 34 , 31 
10:50:00 04/03/2016 , 44 , 34 , 31 
11:00:00 04/03/2016 , 44 , 33 , 30 
11:10:00 04/03/2016 , 44 , 33 , 30 
11:20:00 04/03/2016 , 44 , 33 , 30 
11:30:00 04/03/2016 , 44 , 33 , 30 
11:40:00 04/03/2016 , 44 , 33 , 30 
11:50:00 04/03/2016 , 44 , 33 , 30 
12:00:00 04/03/2016 , 44 , 33 , 30 
12:10:00 04/03/2016 , 44 , 33 , 30 
12:20:00 04/03/2016 , 44 , 33 , 30 
12:30:00 04/03/2016 , 44 , 33 , 30 
12:40:00 04/03/2016 , 44 , 33 , 30 
12:50:00 04/03/2016 , 44 , 33 , 30 
13:00:00 04/03/2016 , 44 , 33 , 30 
13:10:00 04/03/2016 , 44 , 33 , 30 
13:20:00 04/03/2016 , 44 , 33 , 30 
13:30:00 04/03/2016 , 44 , 33 , 30 
13:40:00 04/03/2016 , 44 , 33 , 30 
13:50:00 04/03/2016 , 44 , 33 , 30 
14:00:00 04/03/2016 , 44 , 33 , 30 
14:10:00 04/03/2016 , 44 , 33 , 30 
14:20:00 04/03/2016 , 44 , 33 , 30 
14:30:00 04/03/2016 , 44 , 33 , 30 
14:40:00 04/03/2016 , 44 , 33 , 30 
14:50:00 04/03/2016 , 44 , 33 , 30 
15:00:00 04/03/2016 , 44 , 33 , 30 
15:10:00 04/03/2016 , 44 , 33 , 30 
15:20:00 04/03/2016 , 44 , 33 , 30 
15:30:00 04/03/2016 , 44 , 33 , 30 
15:40:00 04/03/2016 , 44 , 33 , 30 
15:50:00 04/03/2016 , 44 , 33 , 30 
16:00:00 04/03/2016 , 44 , 33 , 30 
16:10:00 04/03/2016 , 44 , 33 , 30 
16:20:00 04/03/2016 , 44 , 33 , 30 
16:30:00 04/03/2016 , 44 , 33 , 30 
16:40:00 04/03/2016 , 44 , 33 , 30 
16:50:00 04/03/2016 , 44 , 33 , 30 
17:00:00 04/03/2016 , 44 , 33 , 30 
17:10:00 04/03/2016 , 44 , 33 , 30 
17:20:00 04/03/2016 , 44 , 33 , 30 
17:30:00 04/03/2016 , 44 , 33 , 29 
17:40:00 04/03/2016 , 44 , 33 , 29 
17:50:00 04/03/2016 , 44 , 33 , 29 
18:00:00 04/03/2016 , 44 , 33 , 29 
18:10:00 04/03/2016 , 44 , 33 , 29 
18:20:00 04/03/2016 , 44 , 33 , 29 
18:30:00 04/03/2016 , 44 , 33 , 29 
18:40:00 04/03/2016 , 44 , 33 , 29 
18:50:00 04/03/2016 , 44 , 33 , 29 
19:00:00 04/03/2016 , 45 , 33 , 29 
19:10:00 04/03/2016 , 45 , 33 , 29 
19:20:00 04/03/2016 , 45 , 33 , 29 
19:30:00 04/03/2016 , 45 , 34 , 29 
19:40:00 04/03/2016 , 45 , 34 , 29 
19:50:00 04/03/2016 , 46 , 34 , 29 
20:00:00 04/03/2016 , 46 , 34 , 29 
20:10:00 04/03/2016 , 46 , 35 , 29 
20:20:00 04/03/2016 , 46 , 35 , 29 
